Header1,Header2,Header3,Header4
0.4228248057347608,0.20942388571652903,0.9848903356641312,0.1407118575852918
0.6689490487227636,0.4478198166915033,0.8136661684040997,0.6884336173024072
0.5420742817779332,0.7386456462532921,0.6500552623247845,0.3549555177505591
0.3602674489458312,0.736845392050951,0.24031058530490657,0.7222717175202579
0.25032945329676703,0.054279216002816155,0.5949792533750432,0.013077519517032066
0.6260338876461501,0.0812158466470343,0.9906498187590933,0.5578709353186978
0.22651190983676517,0.7784485447114702,0.6614674614253631,0.6897805420702534
0.28030014586928753,0.2953991612234975,0.8133028269189815,0.599900876221461
0.05443372107689948,0.4643842490215141,0.30732679593475354,0.2526491634225615
0.11308894962535176,0.6793806881496796,0.9946245184657748,0.3058194822703797
0.5575965233803339,0.716628290070318,0.20506203019876856,0.0743010246115926
0.7650716379763018,0.26689747461922786,0.44430650571592123,0.6147345282940333
0.786358448189254,0.3186509553135555,0.8383037892827683,0.7767567856756804
0.054230305912649435,0.5830781987918231,0.9212604971762993,0.5976398152371902
0.06470424582746581,0.9197278704121906,0.5678051014827002,0.8393929850243258
0.46152284720859593,0.06116706476575229,0.819311107685431,0.5529589621966656
0.6491413917261291,0.43552033802081,0.09070293622734882,0.2309195843150269
0.40147945263524965,0.4682855016797346,0.6173421595862834,0.21490253825011163
0.032283473408804886,0.2896590566406989,0.7126314832795269,0.37973022496425557
0.9505720601949579,0.4045686210570357,0.47672089034757437,0.4138426805980162
0.08255736199270836,0.6526473598194829,0.9818060762454993,0.19210325032023057
0.7302644952768501,0.016423746065195366,0.6707974644266317,0.8523198026653426
0.22080070680902886,0.1808709757936654,0.9345035361609431,0.8574102960948655
0.7700861190154075,0.5562281406119332,0.16499191867251417,0.351835450782908
0.4186608630965989,0.2721323416142114,0.7462410808663931,0.016690219613978763
0.1375894259511935,0.42489729922026653,0.04263001548733303,0.9285198498277143
0.18323828655139485,0.13332616964499522,0.8954189632728099,0.1155442116005515
0.7015374859490259,0.30043874926900327,0.528492074027379,0.7623363567526182
0.9797545361760075,0.04379140212000332,0.08344701683440225,0.02492576476763686
0.0035006380522141223,0.016834950136258464,0.8580910683005205,0.11910285696957923
0.38328433736677436,0.9186920096522624,0.4328942769852703,0.6560433618838057
0.9004779724349499,0.8082405349398669,0.8807841838656026,0.8153096731976328
0.4487024658777572,0.4054486181239305,0.8734898268661903,0.4495062792823974
0.23368403535777038,0.8115056781149411,0.8903537337461227,0.7192270344888786
0.249368705654338,0.38707266115613015,0.020198046933668445,0.3450691471274988
0.7001550608852533,0.9866311936209081,0.8810612110326719,0.36630364789639314
0.6072985006510757,0.7395802008007144,0.6622501181798596,0.16809200742025954
0.6493266540966924,0.3117895244546094,0.5927417964299665,0.7949312757060201
0.40507117573312557,0.8509178358470519,0.8959907632457089,0.021366106987823485
0.4538913917707791,0.4788298514685919,0.974491307506728,0.32777713359362715
0.03924862473499413,0.2503313207737232,0.9226446632254585,0.5531431416778965
0.3335308013683158,0.0717996545504257,0.4184484889747574,0.5259710139035219
0.6100868464983487,0.49044556900857295,0.0972009635324923,0.422383562247605
0.7207531966905086,0.35434058089268516,0.003513943057861235,0.5128725863558237
0.9126658992751255,0.8291924405935225,0.7885767633226358,0.527075631337217
0.052120248952379766,0.9269972267562958,0.5403303817018899,0.8527961439897883
0.9018166259258278,0.8338774312218429,0.6672670488056185,0.6728137321843923
0.5065407752054933,0.10541325755023256,0.9037755937979723,0.8156324023251772
0.9120657289724989,0.6590216585170786,0.9347954927603898,0.17978497683619665
0.0012602483916078766,0.3347998342076668,0.9264926347588648,0.8690320649315555
0.9563208399114491,0.8032524413282988,0.4732634715833074,0.4554016349314387
0.7712366627796158,0.588799941301063,0.33542188592742206,0.11306070475557661
0.002870771057012389,0.12746331343070494,0.2085311216960064,0.3347683172326358
0.1745971066928672,0.6443417797039972,0.3553635145254649,0.853659065142338
0.11324986835791839,0.805779394755817,0.5031075732416395,0.4190379710907647
0.7472476601366459,0.7122556835186732,0.8546480885212788,0.9452701336310306
0.3877850753933282,0.1525378280700015,0.06592227366452774,0.2652966617318204
0.8020141389904344,0.3680609916193964,0.9214700360137834,0.1692150998347115
0.1398233897886545,0.25786911358049014,0.3153197166349835,0.27727265014471447
0.7351122421491578,0.6622377940861363,0.714013953446777,0.3872434517072052
0.7922604169211165,0.9573930579605732,0.05384889729966302,0.39071952614070826
0.7321541390461448,0.3233944943921757,0.9771374520015085,0.7881428152329365
0.750128804974182,0.5048258178349596,0.7139278243792073,0.18298233968633504
0.29051689540115344,0.72941418332191,0.7809702673100014,0.1844042760517407
0.9135857249852735,0.12804760697882078,0.18905091156480047,0.6823407634602195
0.42122360342511966,0.09423721242541994,0.08268621134039811,0.06342239468971422
0.8901204212511213,0.6062069318166815,0.2611100163411134,0.1876396423200135
0.1625779092557912,0.9813984643135895,0.5891536706008936,0.3335639909323582
0.2664229493585176,0.2713017719638736,0.1281848777719652,0.3124948945648004
0.43782417122174755,0.25428371923360205,0.2551704014726953,0.8393516948271059
0.6779596153835283,0.1599111452161851,0.3881615776554215,0.7264798172122288
0.3907544534735373,0.5342687918947026,0.15529516181483383,0.06829043401350043
0.7989509579580419,0.9507757932742457,0.158612766378061,0.4987249086061626
0.11446240455358347,0.7374494823495947,0.6472106908227574,0.36041980147418273
0.8216989789032967,0.49757100883798744,0.13486109666278445,0.9189713934638537
0.7828992366366694,0.8290216219189048,0.8861782420908915,0.4302214047788533
0.5324425458477099,0.33041963019187004,0.7156865314171009,0.24602103237804174
0.050738331483582644,0.4931699115546514,0.6449563751472877,0.8086858682931378
0.43441377769064204,0.7370734608997056,0.1670498133488375,0.2923584304904827
0.8846022098235511,0.2535799012644452,0.9199312747923315,0.8716823409512373
0.886071160747673,0.8050642613100327,0.3262845889394278,0.299103433443054
0.7538620249695074,0.7679643029304658,0.6359975347224998,0.7091840288733929
0.5879883306318284,0.8591759923359448,0.929574097027873,0.7355679898819526
0.9417796979667751,0.04801157433051517,0.044625215688125164,0.5260828829936797
0.8177705949488056,0.02448380332568678,0.6766529067837485,0.09107407784914967
0.735184486060284,0.008375995246498125,0.46091045817634946,0.01885871740606926
0.04324521521912317,0.984582517830142,0.42569921405244227,0.91206005584202
0.24754089238796861,0.1907792761814947,0.45833168489908827,0.5380555136017876
0.9349837995074362,0.9981140846123369,0.4697347827140955,0.65374462942101
0.4158079084086468,0.46782540305658915,0.40358578338858,0.6065238949473384
0.32238152692905664,0.25848240854270454,0.46105254984618504,0.8438682090438652
0.8363311238417606,0.12479518728463079,0.6312829202494545,0.12156553348015198
0.9916850837152045,0.45164120681944164,0.8095758264851897,0.9041717171572827
0.7649041916067377,0.9880177023229685,0.369514268331102,0.15717756661707238
0.7472813965532485,0.11006212319041009,0.25403409962279566,0.3869028682041318
0.08491320513510225,0.6900265928447662,0.7429072818385503,0.06785021849552986
0.5475060924120516,0.988319434040094,0.659855879769693,0.4473632589388282
0.6793519950849289,0.22262499230263044,0.8740154461284318,0.1978661890211032
0.5611204850501901,0.8616552406244765,0.6709821688995784,0.30627528147911876
0.5921195569171859,0.49372870836137994,0.9265919375502273,0.9207489695266913
0.023422274287830613,0.48163611243817894,0.4511563041483099,0.5154358324730071
0.1711843067813691,0.8581899877613909,0.11895544409672765,0.26604629993067475
0.1622223971501815,0.7423224109860349,0.022896657136679543,0.46949347392551866
0.9588264697381997,0.8605270495947077,0.6506991863713989,0.49283096431915285
0.9796962785645402,0.929274844023543,0.5153908347308401,0.8491728034300124
0.7105506932133758,0.5659252121798026,0.03648290694606149,0.634946003304902
0.03335468881976711,0.38326561552894367,0.7577996661830778,0.5659858826187928
0.9595756761860557,0.1992916004579921,0.1370590376764157,0.47140831059655286
0.4588210719108382,0.17956297544674293,0.4082373844163696,0.3459423372195787
0.32352402863638474,0.983899442062412,0.5494950479128836,0.0590905030262191
0.5281433681378165,0.26400119722187465,0.611322417334009,0.7722978087690916
0.13196972386674566,0.027132374641237966,0.29182057534540395,0.645718387122463
0.4827594650842798,0.0830481411475189,0.24456257688156946,0.556420239815401
0.34078978009393546,0.0425678453607754,0.9922095743186267,0.1359646721346942
0.050327632491438345,0.18269119596821348,0.3383370038163842,0.4413258479584391
0.20659064694324036,0.551758385978043,0.9183133800807874,0.04012838281457831
0.1349428768437595,0.5258615001421824,0.4489707477936711,0.29136802322928024
0.24668638434026902,0.05830645516336275,0.8730326247652311,0.2406257192147372
0.8641758327589871,0.8069779571876643,0.09308614232947054,0.9055154623853447
0.26898378693592917,0.550558250713792,0.1355416609547503,0.6683476525288469
0.0025051386165594325,0.062125045102175425,0.16022560015062182,0.4818993485563433
0.11575621787162393,0.09605009280439392,0.24956125013846653,0.7501755324689848
0.8152587995738888,0.3241883410041482,0.9998949456639961,0.4336468911250162
0.5830559132861806,0.4484264789280338,0.961387402461207,0.1543268789523662
0.27741807942199215,0.6939596513891599,0.22854014349077412,0.4187208220242361
0.7069042135534997,0.51949133802116,0.5429904663810196,0.011945245785370484
0.8034706576985085,0.5984035193821485,0.8006229348681415,0.4462918372264034
0.4958994384399503,0.1754418436506081,0.5003961794054684,0.7514994041706045
0.3883202986531846,0.6638073123704895,0.7374306313271206,0.15932391369054455
0.9299774472100892,0.5104801515165585,0.7539602245902497,0.8131779684119492
0.08207191537718816,0.8758562046088767,0.7224157149400082,0.1859680635548453
0.7119773146447055,0.026278501854817282,0.5773598336343048,0.39736318801125703
0.5362953929769372,0.7540579355631616,0.7413561715519652,0.24843875062693555
0.8306945461501638,0.35561136781656566,0.6679952746288413,0.9123241552955891
0.4050228820503834,0.5590255426177702,0.5058965217140167,0.33115574490181654
0.6926695843766886,0.9963511069300715,0.6197257539516942,0.8255997094904991
0.9320935457162226,0.7486654346555285,0.7727789368552332,0.29406836119522883
0.6671579890606437,0.04292029748194792,0.5092957814812884,0.43176120990702893
0.9152513137332774,0.8491976787978976,0.8649767795549649,0.2925002213943674
0.8173983275860609,0.7578059812034352,0.6112736032724658,0.9194150147388943
0.7716509024955215,0.09142968264407225,0.6055931636123989,0.09294817853426618
0.2100889551705587,0.7218068854825311,0.7180338031355811,0.18246641334672464
0.8448665320557189,0.6487347554242384,0.9588696113240266,0.6190492646226934
0.6555816838104557,0.11107093264853818,0.03804387687744659,0.16310098519513072
0.6466685950814243,0.13278762149355883,0.8376075342284425,0.6859836034623048
0.4383206105067562,0.3287602627177616,0.18728938059509614,0.9632384284671106
0.4823797767568032,0.2503646219018475,0.21293254921755111,0.41202257352276705
0.04402798698259491,0.5179055671739764,0.09970647880832773,0.8593129861457217
0.5401468914841805,0.5626205490331834,0.6996408598882781,0.23997057715308612
0.3578117874997251,0.0053202821917386345,0.034755375446202774,0.750486961851653
0.006697232926009655,0.36609236352268226,0.7913006285583484,0.429037728115629
0.7743784395470594,0.27296726644554203,0.20418348966991406,0.13433215521653163
0.6506544792617773,0.2908043798458396,0.4714190158448337,0.1591598406306427
0.23164159539707196,0.7353546430530948,0.8208826466497976,0.3869106782252787
0.8958361810351629,0.539535523185342,0.5190029548157548,0.7438595886977609
0.11014471973075057,0.2390745641759915,0.24764399293292083,0.7909528650759303
0.137850888529641,0.0794404557598265,0.9136670520561554,0.26176916541103634
0.7585014661814043,0.25292485211557547,0.24162178109225196,0.6781018760724329
0.31276051797341053,0.4995202021515791,0.46031573807846904,0.232436763065773
0.2682586113072316,0.07768512961623875,0.8396941848492651,0.4731855589179772
0.4662702310104576,0.1951771445343311,0.6545606047279892,0.08614542475945675
0.6774690562542665,0.8888648209231367,0.7399330712056253,0.7296410989170725
0.25350732692310296,0.47414187780870987,0.9293721632038695,0.6618301167170947
0.40924313197278794,0.15637493102095135,0.2977949674365753,0.7710774872125199
0.048015276255967354,0.45212819125172643,0.4306834086612428,0.6027776488815275
0.9643299486570925,0.21455552739220318,0.35128298969372584,0.6201200948409796
0.9669065124197664,0.9620102903629659,0.5310314790885343,0.8087784567367889
0.8914638331066312,0.05421122210742424,0.36965006054846405,0.033171141273403815
0.014155468921043246,0.17225331954337397,0.7637959055681741,0.5876304778843087
0.43821070114072247,0.11087049402883475,0.7372892048019871,0.03969017126271479
0.8461664347324437,0.8241814512802317,0.3661164091284974,0.34342286274329503
0.9967393923211367,0.10845369127090698,0.8792142372662956,0.44070566412153944
0.5384333876726113,0.7264376657973397,0.5253997413208653,0.9356688948854388
0.47730038404381947,0.3558941062776342,0.5849317763591508,0.8221671643631764
0.11673302969736143,0.5952586081175656,0.8595397879251993,0.6182676259261656
0.2262160726340815,0.5690384634682188,0.16215681581828978,0.5307539489584061
0.17837460358455248,0.7214941502799748,0.5702246745409635,0.23735943289134875
0.08201815008113267,0.37512313844851763,0.9901472170603552,0.5383339774027323
0.5958625382548641,0.6954834773465218,0.4294692600033053,0.754746598232956
0.30151290179078216,0.6258886912787018,0.784259406911545,0.8919600059475573
0.42626196315323217,0.17711545044828458,0.2706691497886806,0.09923658042232619
0.8564842810412664,0.20683595555641776,0.4656642213685914,0.18248217716436044
0.34093769001284346,0.4355106261993609,0.9010527252765849,0.32350649992444624
0.668358435981976,0.005389059453434486,0.2878706668625354,0.1536915509170279
0.7861839467056855,0.9843991439587975,0.913474215621893,0.8413201631722068
0.9623235768087871,0.175961520663087,0.04982148235254025,0.42939416761190663
0.6951534080645395,0.31633334563198445,0.4303062078129062,0.8758954885387922
0.8886246195006436,0.9728804697321457,0.17961307308391472,0.36584189036843673
0.2953474011060534,0.12044459540868646,0.6024789083422029,0.36017837871329517
0.4276118467647291,0.09706826262153045,0.2645256032015936,0.02187934775801814
0.4164319629261408,0.15226235616809358,0.03439197518206094,0.8038008184265225
0.7955192745776248,0.17259014394674654,0.8518776423153744,0.5205071075519916
0.27971191760698033,0.5599603196846552,0.5752388440667617,0.9937552308850883
0.18930430229472373,0.8186564066821154,0.19765780351668893,0.14318163046859123
0.3398839835249813,0.7355922936155529,0.9671722963167002,0.13498715260456418
0.9369148418684593,0.5999918676338722,0.4501204023829306,0.2859098200058855
0.3173191270041261,0.9907988939683998,0.1559144742016445,0.08696396871334677
0.07034596354003941,0.7230716881178235,0.4605249365349138,0.37906409333648594
0.8873201669885782,0.7945790510080176,0.5071372695092696,0.9872465406486999
0.4598784561919097,0.8269527691890797,0.459129334690183,0.49543922054777745
0.9455586347459453,0.4541616682418762,0.31542111268656137,0.6456967287472746
0.14816541103724867,0.085687241357435,0.743101278119846,0.5408659295994125
0.78465618925292,0.10997596737192195,0.4367732411171841,0.6505919556049465
0.3491281609670893,0.17448573184263405,0.32723346796005137,0.3603472161160298
0.7318162057023726,0.10833704437754266,0.22023852812059752,0.8920816581470784
0.4291585255388628,0.21911824422353343,0.8726380688196389,0.15556096788901608
0.3788385071405981,0.5389514681696593,0.14904023596657479,0.654085839455628
0.36801665134621,0.8760789491786108,0.17901776240422362,0.05143465799369895
0.37171156189825616,0.6355421586468366,0.8136208228050837,0.8966186225235794
0.5342160791577557,0.22526138511185212,0.9377191470429963,0.7713518560351272
0.5968744471284928,0.9793007572775453,0.19234241797995666,0.48181274363052407
0.14735995152601578,0.7546614484627095,0.33797043109958735,0.4501192032098952
0.7747379724822739,0.5300482050087093,0.9968867006983815,0.6067195019815332
0.06481534034875358,0.11998568077402427,0.9771848707347617,0.5424834945556058
0.08006778508804335,0.4015783357388939,0.42079444834709634,0.23218176631535814
0.8213140058230279,0.702161036794354,0.0026091783439115,0.7917981011908333
0.8038312550832775,0.2925887358691417,0.8360955827688109,0.7392273335078249
0.438302126010229,0.24995612410807,0.9113883781745022,0.4447004413446627
0.274572025557851,0.1711559227330881,0.8635663564519725,0.40438205592680565
0.08844199112205475,0.98395111073285,0.3864260408179737,0.8136356989691896
0.7854533834263703,0.994775310159918,0.5779939596423639,0.3084094014307185
0.6531064273229894,0.5430354176195065,0.5514255068443114,0.7697630680170079
0.050542245938294594,0.559608469744785,0.13091052335248132,0.591706869614884
0.33922685968191835,0.07985983926587692,0.4102704946503085,0.7147746252554642
0.4017347034241697,0.9129238902010473,0.033086054324755754,0.41779648208407594
0.8671314059095148,0.8951227433575831,0.0940579531546063,0.3851237044784952
0.25999342992834373,0.00623657285962631,0.11207992862800331,0.7847076822478355
0.6860805798372468,0.42096410214852165,0.19737663953020612,0.621731860595223
0.08316834345857449,0.9978947916427031,0.6213593579104513,0.9241344877440034
0.3324079898546397,0.8438522838310939,0.7142638691725827,0.7023166311598874
0.8817214473990135,0.9921817574817823,0.7342016688933682,0.6172273945260801
0.0986342392728854,0.6213639811636098,0.7809207420926114,0.4564637854055327
0.12503272862079484,0.13527856613911504,0.583708031406527,0.11444334102323284
0.16077241324368574,0.24312074308805165,0.9719046683651102,0.21954901555398265
0.4382965500486635,0.105091170751485,0.8770373659559177,0.2803766277414569
0.970093286181039,0.2199326602307563,0.6962585438217723,0.9057987639825432
0.07506780563652171,0.19315485921715148,0.7752798086963915,0.8611436078500964
0.8242919207570718,0.04206847074738229,0.6752687725242125,0.6154138721323744
0.29405707802727454,0.1107235661493311,0.05190985846830176,0.8501970002796136
0.7588271551877687,0.22450940507360695,0.5222538117385096,0.7018063148936501
0.13044901255892827,0.42547570802985124,0.8300758234196145,0.742051531758902
0.760088704307314,0.7727111934449196,0.006352792105874694,0.622712206729689
0.20900639025711654,0.45577459968781775,0.10341951956411544,0.3045363996805861
0.34696663765481905,0.4372602683274168,0.90835940110191,0.7695532602239711
0.8228519613256742,0.07363077887852987,0.25502211616531867,0.030597131739657724
0.23015938134463476,0.20013755874930272,0.8567011665837052,0.4911670261751625
0.7512090655842919,0.32537895520519056,0.4670999274499613,0.2822035508097903
0.32027614565387874,0.22838010060627356,0.06482973840145456,0.42261174482343833
0.1285156630538481,0.6891921450630784,0.0011809174015929846,0.764967108487337
0.21567629963389467,0.6014564932394755,0.0016096187575352916,0.5690100347168172
0.22143194010761458,0.4573770235236083,0.26541528627654665,0.4570965139138168
0.006504349131203346,0.8830425415627583,0.976907211910025,0.6038918698944244
0.16527241439884122,0.09099226739113198,0.07566068934646775,0.601335833857495
0.7492754811392446,0.23808687379224502,0.1454932118601444,0.5836509117484543
0.5884393770950168,0.719253946040909,0.9374045627504356,0.4376767899258678
0.05515550807673664,0.5117830708401373,0.969401070911327,0.19915487247564245
0.17608197384034763,0.03232482086469102,0.40350940296794524,0.37236769615204024
0.8108678476613195,0.8673545871702648,0.9095842986659155,0.1257728128747232
0.5963679216065588,0.14614341709255785,0.4102244293702416,0.46373610819015687
0.22368310248897416,0.5217687381689392,0.23448708404855068,0.7154481122808676
0.2739669501053259,0.3538536060148163,0.39316898653135146,0.5676336655310948
0.12852419616639887,0.348342072707139,0.25170098320578604,0.7633264727728891
0.2523896119167477,0.6130199876499026,0.4371000398640901,0.3369857758838768
0.015533226713647985,0.7964843228719098,0.024456431649650723,0.48839686353415634
0.8875173351317246,0.8082948023193705,0.6913126298800732,0.45798423284933043
0.5515341261757281,0.7972259850256135,0.7895429774255823,0.9736515959743993
0.33721556490901117,0.2216237579707987,0.278685823677552,0.9410578340927652
0.6242705230917576,0.37682535302965414,0.9657758373180101,0.22010024381414428
0.48208185264255965,0.42597642437074157,0.8590164434296206,0.1245290504348856
0.8840806976764028,0.6347297962158657,0.875863473738149,0.8841864577482089
0.15078427356057444,0.8241248941328931,0.6640330529275782,0.7023727448273789
0.2667135806018246,0.6984893071175562,0.11997147445967271,0.058283806335030275
0.058579909963666466,0.4651697833184848,0.35004706125994656,0.5975125409022966
0.1711239027236956,0.4814247097094011,0.27960742375790837,0.9501777878494448
0.5883926961780952,0.45415994080319133,0.043793847588668,0.5772953217303253
0.08272692480733956,0.23786809688869814,0.272303504254631,0.9614725255448974
0.6755327601726555,0.8773471095485235,0.9091885228014562,0.6242749332366814
0.8197624037268549,0.8175615861926986,0.11062662406177115,0.6134612074481398
0.5421608168526486,0.5185611103188975,0.2536905062266309,0.7739860491074625
0.5035447789516171,0.15114328136031152,0.0743769149451996,0.8546143733472107
0.9828850065890024,0.8719209096822973,0.6452597487023141,0.5984007952081858
0.23725565926850123,0.7229725907457633,0.8190632062267323,0.2691788953690958
0.6474707899573657,0.4070741147481418,0.07725360632162737,0.15407528098283396
0.43599816331260477,0.7392095502100269,0.408209720039566,0.39174115255243525
0.7048031988722147,0.02710531996365073,0.1935065586149597,0.26055263130581596
0.9592206200671201,0.22407123768208614,0.6358071894264823,0.7040006520233758
0.04525059122297437,0.9730667434634994,0.24182256003624636,0.282574571450979
0.9266015015651627,0.785119531987254,0.294862513038017,0.3717102461859646
